Time_s,X,Y,Z,Pressure_Pa
8.5,0.125,0.05,0.725,-3828.419567543424
8.5,0.17500001,0.05,0.725,-3847.776619459544
8.5,0.22500001,0.05,0.725,-3873.4559172374093
8.5,0.275,0.05,0.725,-3905.346968691466
8.5,0.325,0.05,0.725,-3943.3129342542793
8.5,0.375,0.05,0.725,-3987.1914664580727
8.5,0.425,0.05,0.725,-4036.795706383403
8.5,0.47500002,0.05,0.725,-4091.9154311880075
8.5,0.525,0.05,0.725,-4152.3183458948
8.5,0.57500005,0.05,0.725,-4217.75151170231
8.5,0.625,0.05,0.725,-4287.942902234963
8.5,0.67499995,0.05,0.725,-4362.6030783035285
8.5,0.725,0.05,0.725,-4441.4269709938735
8.5,0.77500004,0.05,0.725,-4524.095762163073
8.5,0.825,0.05,0.725,-4610.278850756465
8.5,0.875,0.05,0.725,-4699.635892815607
8.5,0.92499995,0.05,0.725,-4791.81890246173
8.5,0.97499996,0.05,0.725,-4886.474400788743
8.5,0.025,0.05,0.77500004,-3808.9785336940504
8.5,0.075,0.05,0.77500004,-3815.4682287374617
8.5,0.125,0.05,0.77500004,-3828.419567543424
8.5,0.17500001,0.05,0.77500004,-3847.776619459544
8.5,0.22500001,0.05,0.77500004,-3873.4559172374093
8.5,0.275,0.05,0.77500004,-3905.346968691466
8.5,0.325,0.05,0.77500004,-3943.3129342542793
8.5,0.375,0.05,0.77500004,-3987.1914664580727
8.5,0.425,0.05,0.77500004,-4036.795706383403
8.5,0.47500002,0.05,0.77500004,-4091.915431188007
8.5,0.525,0.05,0.77500004,-4152.3183458948
8.5,0.57500005,0.05,0.77500004,-4217.75151170231
8.5,0.625,0.05,0.77500004,-4287.942902234963
8.5,0.67499995,0.05,0.77500004,-4362.6030783035285
8.5,0.725,0.05,0.77500004,-4441.4269709938735
8.5,0.77500004,0.05,0.77500004,-4524.095762163073
8.5,0.825,0.05,0.77500004,-4610.278850756465
8.5,0.875,0.05,0.77500004,-4699.635892815607
8.5,0.92499995,0.05,0.77500004,-4791.81890246173
8.5,0.97499996,0.05,0.77500004,-4886.474400788743
8.5,0.025,0.05,0.825,-3808.9785336940504
8.5,0.075,0.05,0.825,-3815.4682287374617
8.5,0.125,0.05,0.825,-3828.419567543424
8.5,0.17500001,0.05,0.825,-3847.776619459544
8.5,0.22500001,0.05,0.825,-3873.4559172374093
8.5,0.275,0.05,0.825,-3905.346968691466
8.5,0.325,0.05,0.825,-3943.3129342542793
8.5,0.375,0.05,0.825,-3987.1914664580727
8.5,0.425,0.05,0.825,-4036.795706383403
8.5,0.47500002,0.05,0.825,-4091.9154311880075
8.5,0.525,0.05,0.825,-4152.3183458948
8.5,0.57500005,0.05,0.825,-4217.75151170231
8.5,0.625,0.05,0.825,-4287.942902234963
8.5,0.67499995,0.05,0.825,-4362.6030783035285
8.5,0.725,0.05,0.825,-4441.4269709938735
8.5,0.77500004,0.05,0.825,-4524.095762163073
8.5,0.825,0.05,0.825,-4610.278850756465
8.5,0.875,0.05,0.825,-4699.635892815607
8.5,0.92499995,0.05,0.825,-4791.81890246173
8.5,0.97499996,0.05,0.825,-4886.474400788743
8.5,0.025,0.05,0.87500006,-3808.9785336940504
8.5,0.075,0.05,0.87500006,-3815.4682287374617
8.5,0.125,0.05,0.87500006,-3828.419567543424
8.5,0.17500001,0.05,0.87500006,-3847.776619459544
8.5,0.22500001,0.05,0.87500006,-3873.4559172374093
8.5,0.275,0.05,0.87500006,-3905.346968691466
8.5,0.325,0.05,0.87500006,-3943.3129342542793
8.5,0.375,0.05,0.87500006,-3987.1914664580727
8.5,0.425,0.05,0.87500006,-4036.795706383403
8.5,0.47500002,0.05,0.87500006,-4091.915431188007
8.5,0.525,0.05,0.87500006,-4152.3183458948
8.5,0.57500005,0.05,0.87500006,-4217.75151170231
8.5,0.625,0.05,0.87500006,-4287.942902234963
8.5,0.67499995,0.05,0.87500006,-4362.6030783035285
8.5,0.725,0.05,0.87500006,-4441.4269709938735
8.5,0.77500004,0.05,0.87500006,-4524.095762163073
8.5,0.825,0.05,0.87500006,-4610.278850756465
8.5,0.875,0.05,0.87500006,-4699.635892815607
8.5,0.92499995,0.05,0.87500006,-4791.81890246173
8.5,0.97499996,0.05,0.87500006,-4886.474400788743
8.5,0.025,0.05,0.9249999,-3808.9785336940504
8.5,0.075,0.05,0.9249999,-3815.4682287374617
8.5,0.125,0.05,0.9249999,-3828.419567543424
8.5,0.17500001,0.05,0.9249999,-3847.776619459544
8.5,0.22500001,0.05,0.9249999,-3873.4559172374093
8.5,0.275,0.05,0.9249999,-3905.346968691466
8.5,0.325,0.05,0.9249999,-3943.3129342542793
8.5,0.375,0.05,0.9249999,-3987.1914664580727
8.5,0.425,0.05,0.9249999,-4036.795706383403
8.5,0.47500002,0.05,0.9249999,-4091.915431188007
8.5,0.525,0.05,0.9249999,-4152.3183458948
8.5,0.57500005,0.05,0.9249999,-4217.75151170231
8.5,0.625,0.05,0.9249999,-4287.942902234963
8.5,0.67499995,0.05,0.9249999,-4362.6030783035285
8.5,0.725,0.05,0.9249999,-4441.4269709938735
8.5,0.77500004,0.05,0.9249999,-4524.095762163073
8.5,0.825,0.05,0.9249999,-4610.278850756465
8.5,0.875,0.05,0.9249999,-4699.635892815607
8.5,0.92499995,0.05,0.9249999,-4791.81890246173
8.5,0.97499996,0.05,0.9249999,-4886.474400788743
8.5,0.025,0.05,0.975,-3808.9785336940504
8.5,0.075,0.05,0.975,-3815.4682287374617
8.5,0.125,0.05,0.975,-3828.419567543424
8.5,0.17500001,0.05,0.975,-3847.776619459544
8.5,0.22500001,0.05,0.975,-3873.4559172374093
8.5,0.275,0.05,0.975,-3905.346968691466
8.5,0.325,0.05,0.975,-3943.3129342542793
8.5,0.375,0.05,0.975,-3987.1914664580727
8.5,0.425,0.05,0.975,-4036.795706383403
8.5,0.47500002,0.05,0.975,-4091.915431188007
8.5,0.525,0.05,0.975,-4152.3183458948
8.5,0.57500005,0.05,0.975,-4217.75151170231
8.5,0.625,0.05,0.975,-4287.942902234963
8.5,0.67499995,0.05,0.975,-4362.6030783035285
8.5,0.725,0.05,0.975,-4441.4269709938735
8.5,0.77500004,0.05,0.975,-4524.095762163073
8.5,0.825,0.05,0.975,-4610.278850756465
8.5,0.875,0.05,0.975,-4699.635892815607
8.5,0.92499995,0.05,0.975,-4791.81890246173
8.5,0.97499996,0.05,0.975,-4886.474400788743
9.0,0.025,0.05,0.025,-3908.3862854303334
9.0,0.075,0.05,0.025,-3914.263346816098
9.0,0.125,0.05,0.025,-3925.993181693674
9.0,0.17500001,0.05,0.025,-3943.527363726966
9.0,0.22500001,0.05,0.025,-3966.7936261236105
9.0,0.275,0.05,0.025,-3995.6963063436015
9.0,0.325,0.05,0.025,-4030.116934861121
9.0,0.375,0.05,0.025,-4069.9149643731444
9.0,0.425,0.05,0.025,-4114.928635050093
9.0,0.47500002,0.05,0.025,-4164.975970561058
9.0,0.525,0.05,0.025,-4219.855898794417
9.0,0.57500005,0.05,0.025,-4279.349490436365
9.0,0.625,0.05,0.025,-4343.221307830371
9.0,0.67499995,0.05,0.025,-4411.220855862762
9.0,0.725,0.05,0.025,-4483.0841259416775
9.0,0.77500004,0.05,0.025,-4558.535223604254
9.0,0.825,0.05,0.025,-4637.2880696864395
9.0,0.875,0.05,0.025,-4719.04816459224
9.0,0.92499995,0.05,0.025,-4803.514404731189
9.0,0.97499996,0.05,0.025,-4890.380939901436
9.0,0.025,0.05,0.075,-3908.3862854303334
9.0,0.075,0.05,0.075,-3914.263346816098
9.0,0.125,0.05,0.075,-3925.993181693674
9.0,0.17500001,0.05,0.075,-3943.527363726966
9.0,0.22500001,0.05,0.075,-3966.7936261236105
9.0,0.275,0.05,0.075,-3995.6963063436015
9.0,0.325,0.05,0.075,-4030.116934861121
9.0,0.375,0.05,0.075,-4069.9149643731444
9.0,0.425,0.05,0.075,-4114.928635050093
9.0,0.47500002,0.05,0.075,-4164.975970561058
9.0,0.525,0.05,0.075,-4219.855898794417
9.0,0.57500005,0.05,0.075,-4279.349490436365
9.0,0.625,0.05,0.075,-4343.221307830371
9.0,0.67499995,0.05,0.075,-4411.220855862762
9.0,0.725,0.05,0.075,-4483.0841259416775
9.0,0.77500004,0.05,0.075,-4558.535223604254
9.0,0.825,0.05,0.075,-4637.2880696864395
9.0,0.875,0.05,0.075,-4719.04816459224
9.0,0.92499995,0.05,0.075,-4803.514404731189
9.0,0.97499996,0.05,0.075,-4890.380939901436
9.0,0.025,0.05,0.125,-3908.3862854303334
9.0,0.075,0.05,0.125,-3914.263346816098
9.0,0.125,0.05,0.125,-3925.993181693674
9.0,0.17500001,0.05,0.125,-3943.527363726966
9.0,0.22500001,0.05,0.125,-3966.7936261236105
9.0,0.275,0.05,0.125,-3995.6963063436015
9.0,0.325,0.05,0.125,-4030.116934861121
9.0,0.375,0.05,0.125,-4069.9149643731444
9.0,0.425,0.05,0.125,-4114.928635050093
9.0,0.47500002,0.05,0.125,-4164.975970561058
9.0,0.525,0.05,0.125,-4219.855898794417
9.0,0.57500005,0.05,0.125,-4279.349490436365
9.0,0.625,0.05,0.125,-4343.221307830371
9.0,0.67499995,0.05,0.125,-4411.220855862762
9.0,0.725,0.05,0.125,-4483.0841259416775
9.0,0.77500004,0.05,0.125,-4558.535223604254
9.0,0.825,0.05,0.125,-4637.2880696864395
9.0,0.875,0.05,0.125,-4719.04816459224
9.0,0.92499995,0.05,0.125,-4803.514404731189
9.0,0.97499996,0.05,0.125,-4890.380939901436
9.0,0.025,0.05,0.17500001,-3908.3862854303334
9.0,0.075,0.05,0.17500001,-3914.263346816098
9.0,0.125,0.05,0.17500001,-3925.993181693674
9.0,0.17500001,0.05,0.17500001,-3943.527363726966
9.0,0.22500001,0.05,0.17500001,-3966.7936261236105
9.0,0.275,0.05,0.17500001,-3995.6963063436015
9.0,0.325,0.05,0.17500001,-4030.116934861121
9.0,0.375,0.05,0.17500001,-4069.9149643731444
9.0,0.425,0.05,0.17500001,-4114.928635050093
9.0,0.47500002,0.05,0.17500001,-4164.975970561058
9.0,0.525,0.05,0.17500001,-4219.855898794417
9.0,0.57500005,0.05,0.17500001,-4279.349490436365
9.0,0.625,0.05,0.17500001,-4343.221307830371
9.0,0.67499995,0.05,0.17500001,-4411.220855862762
9.0,0.725,0.05,0.17500001,-4483.0841259416775
9.0,0.77500004,0.05,0.17500001,-4558.535223604254
9.0,0.825,0.05,0.17500001,-4637.2880696864395
9.0,0.875,0.05,0.17500001,-4719.04816459224
9.0,0.92499995,0.05,0.17500001,-4803.514404731189
9.0,0.97499996,0.05,0.17500001,-4890.380939901436
9.0,0.025,0.05,0.225,-3908.3862854303334
9.0,0.075,0.05,0.225,-3914.263346816098
9.0,0.125,0.05,0.225,-3925.993181693674
9.0,0.17500001,0.05,0.225,-3943.527363726966
9.0,0.22500001,0.05,0.225,-3966.7936261236105
9.0,0.275,0.05,0.225,-3995.6963063436015
9.0,0.325,0.05,0.225,-4030.116934861121
9.0,0.375,0.05,0.225,-4069.9149643731444
9.0,0.425,0.05,0.225,-4114.928635050093
9.0,0.47500002,0.05,0.225,-4164.975970561058
9.0,0.525,0.05,0.225,-4219.855898794417
9.0,0.57500005,0.05,0.225,-4279.349490436365
9.0,0.625,0.05,0.225,-4343.221307830371
9.0,0.67499995,0.05,0.225,-4411.220855862762
9.0,0.725,0.05,0.225,-4483.0841259416775
9.0,0.77500004,0.05,0.225,-4558.535223604254
9.0,0.825,0.05,0.225,-4637.2880696864395
9.0,0.875,0.05,0.225,-4719.04816459224
9.0,0.92499995,0.05,0.225,-4803.514404731189
9.0,0.97499996,0.05,0.225,-4890.380939901436
9.0,0.025,0.05,0.27499998,-3908.3862854303334
9.0,0.075,0.05,0.27499998,-3914.263346816098
9.0,0.125,0.05,0.27499998,-3925.993181693674
9.0,0.17500001,0.05,0.27499998,-3943.527363726966
9.0,0.22500001,0.05,0.27499998,-3966.7936261236105
9.0,0.275,0.05,0.27499998,-3995.6963063436015
9.0,0.325,0.05,0.27499998,-4030.116934861121
9.0,0.375,0.05,0.27499998,-4069.9149643731444
9.0,0.425,0.05,0.27499998,-4114.928635050093
9.0,0.47500002,0.05,0.27499998,-4164.975970561058
9.0,0.525,0.05,0.27499998,-4219.855898794417
9.0,0.57500005,0.05,0.27499998,-4279.349490436365
9.0,0.625,0.05,0.27499998,-4343.221307830371
9.0,0.67499995,0.05,0.27499998,-4411.220855862762
9.0,0.725,0.05,0.27499998,-4483.0841259416775
9.0,0.77500004,0.05,0.27499998,-4558.535223604254
9.0,0.825,0.05,0.27499998,-4637.2880696864395
9.0,0.875,0.05,0.27499998,-4719.04816459224
9.0,0.92499995,0.05,0.27499998,-4803.514404731189
9.0,0.97499996,0.05,0.27499998,-4890.380939901436
9.0,0.025,0.05,0.325,-3908.3862854303334
9.0,0.075,0.05,0.325,-3914.263346816098
9.0,0.125,0.05,0.325,-3925.993181693674
9.0,0.17500001,0.05,0.325,-3943.527363726966
9.0,0.22500001,0.05,0.325,-3966.7936261236105
9.0,0.275,0.05,0.325,-3995.6963063436015
9.0,0.325,0.05,0.325,-4030.116934861121
9.0,0.375,0.05,0.325,-4069.9149643731444
9.0,0.425,0.05,0.325,-4114.928635050093
9.0,0.47500002,0.05,0.325,-4164.975970561058
9.0,0.525,0.05,0.325,-4219.855898794417
9.0,0.57500005,0.05,0.325,-4279.349490436365
9.0,0.625,0.05,0.325,-4343.221307830371
9.0,0.67499995,0.05,0.325,-4411.220855862762
9.0,0.725,0.05,0.325,-4483.0841259416775
9.0,0.77500004,0.05,0.325,-4558.535223604254
9.0,0.825,0.05,0.325,-4637.2880696864395
9.0,0.875,0.05,0.325,-4719.04816459224
9.0,0.92499995,0.05,0.325,-4803.514404731189
9.0,0.97499996,0.05,0.325,-4890.380939901436
9.0,0.025,0.05,0.37500003,-3908.3862854303334
9.0,0.075,0.05,0.37500003,-3914.263346816098
9.0,0.125,0.05,0.37500003,-3925.993181693674
9.0,0.17500001,0.05,0.37500003,-3943.527363726966
9.0,0.22500001,0.05,0.37500003,-3966.7936261236105
9.0,0.275,0.05,0.37500003,-3995.6963063436015
9.0,0.325,0.05,0.37500003,-4030.116934861121
9.0,0.375,0.05,0.37500003,-4069.9149643731444
9.0,0.425,0.05,0.37500003,-4114.928635050093
9.0,0.47500002,0.05,0.37500003,-4164.975970561058
9.0,0.525,0.05,0.37500003,-4219.855898794417
9.0,0.57500005,0.05,0.37500003,-4279.349490436365
9.0,0.625,0.05,0.37500003,-4343.221307830371
9.0,0.67499995,0.05,0.37500003,-4411.220855862762
9.0,0.725,0.05,0.37500003,-4483.0841259416775
9.0,0.77500004,0.05,0.37500003,-4558.535223604254
9.0,0.825,0.05,0.37500003,-4637.2880696864395
9.0,0.875,0.05,0.37500003,-4719.04816459224
9.0,0.92499995,0.05,0.37500003,-4803.514404731189
9.0,0.97499996,0.05,0.37500003,-4890.380939901436
9.0,0.025,0.05,0.425,-3908.3862854303334
9.0,0.075,0.05,0.425,-3914.263346816098
9.0,0.125,0.05,0.425,-3925.993181693674
9.0,0.17500001,0.05,0.425,-3943.527363726966
9.0,0.22500001,0.05,0.425,-3966.7936261236105
9.0,0.275,0.05,0.425,-3995.6963063436015
9.0,0.325,0.05,0.425,-4030.116934861121
9.0,0.375,0.05,0.425,-4069.9149643731444
9.0,0.425,0.05,0.425,-4114.928635050093
9.0,0.47500002,0.05,0.425,-4164.975970561058
9.0,0.525,0.05,0.425,-4219.855898794417
9.0,0.57500005,0.05,0.425,-4279.349490436365
9.0,0.625,0.05,0.425,-4343.221307830371
9.0,0.67499995,0.05,0.425,-4411.220855862762
9.0,0.725,0.05,0.425,-4483.0841259416775
9.0,0.77500004,0.05,0.425,-4558.535223604254
9.0,0.825,0.05,0.425,-4637.2880696864395
9.0,0.875,0.05,0.425,-4719.04816459224
9.0,0.92499995,0.05,0.425,-4803.514404731189
9.0,0.97499996,0.05,0.425,-4890.380939901436
9.0,0.025,0.05,0.475,-3908.3862854303334
9.0,0.075,0.05,0.475,-3914.263346816098
9.0,0.125,0.05,0.475,-3925.993181693674
9.0,0.17500001,0.05,0.475,-3943.527363726966
9.0,0.22500001,0.05,0.475,-3966.7936261236105
9.0,0.275,0.05,0.475,-3995.6963063436015
9.0,0.325,0.05,0.475,-4030.116934861121
9.0,0.375,0.05,0.475,-4069.9149643731444
9.0,0.425,0.05,0.475,-4114.928635050093
9.0,0.47500002,0.05,0.475,-4164.975970561058
9.0,0.525,0.05,0.475,-4219.855898794417
9.0,0.57500005,0.05,0.475,-4279.349490436365
9.0,0.625,0.05,0.475,-4343.221307830371
9.0,0.67499995,0.05,0.475,-4411.220855862762
9.0,0.725,0.05,0.475,-4483.0841259416775
9.0,0.77500004,0.05,0.475,-4558.535223604254
9.0,0.825,0.05,0.475,-4637.2880696864395
9.0,0.875,0.05,0.475,-4719.04816459224
9.0,0.92499995,0.05,0.475,-4803.514404731189
9.0,0.97499996,0.05,0.475,-4890.380939901436
9.0,0.025,0.05,0.525,-3908.3862854303334
9.0,0.075,0.05,0.525,-3914.263346816098
9.0,0.125,0.05,0.525,-3925.993181693674
9.0,0.17500001,0.05,0.525,-3943.527363726966
9.0,0.22500001,0.05,0.525,-3966.7936261236105
9.0,0.275,0.05,0.525,-3995.6963063436015
9.0,0.325,0.05,0.525,-4030.116934861121
9.0,0.375,0.05,0.525,-4069.9149643731444
9.0,0.425,0.05,0.525,-4114.928635050093
9.0,0.47500002,0.05,0.525,-4164.975970561058
9.0,0.525,0.05,0.525,-4219.855898794417
9.0,0.57500005,0.05,0.525,-4279.349490436365
9.0,0.625,0.05,0.525,-4343.221307830371
9.0,0.67499995,0.05,0.525,-4411.220855862762
9.0,0.725,0.05,0.525,-4483.0841259416775
9.0,0.77500004,0.05,0.525,-4558.535223604254
9.0,0.825,0.05,0.525,-4637.2880696864395
9.0,0.875,0.05,0.525,-4719.04816459224
9.0,0.92499995,0.05,0.525,-4803.514404731189
9.0,0.97499996,0.05,0.525,-4890.380939901436
9.0,0.025,0.05,0.575,-3908.3862854303334
9.0,0.075,0.05,0.575,-3914.263346816098
9.0,0.125,0.05,0.575,-3925.993181693674
9.0,0.17500001,0.05,0.575,-3943.527363726966
9.0,0.22500001,0.05,0.575,-3966.7936261236105
9.0,0.275,0.05,0.575,-3995.6963063436015
9.0,0.325,0.05,0.575,-4030.116934861121
9.0,0.375,0.05,0.575,-4069.9149643731444
9.0,0.425,0.05,0.575,-4114.928635050093
9.0,0.47500002,0.05,0.575,-4164.975970561058
9.0,0.525,0.05,0.575,-4219.855898794417
9.0,0.57500005,0.05,0.575,-4279.349490436365
9.0,0.625,0.05,0.575,-4343.221307830371
9.0,0.67499995,0.05,0.575,-4411.220855862762
9.0,0.725,0.05,0.575,-4483.0841259416775
9.0,0.77500004,0.05,0.575,-4558.535223604254
9.0,0.825,0.05,0.575,-4637.2880696864395
9.0,0.875,0.05,0.575,-4719.04816459224
9.0,0.92499995,0.05,0.575,-4803.514404731189
9.0,0.97499996,0.05,0.575,-4890.380939901436
9.0,0.025,0.05,0.62500006,-3908.3862854303334
9.0,0.075,0.05,0.62500006,-3914.263346816098
9.0,0.125,0.05,0.62500006,-3925.993181693674
9.0,0.17500001,0.05,0.62500006,-3943.527363726966
9.0,0.22500001,0.05,0.62500006,-3966.7936261236105
9.0,0.275,0.05,0.62500006,-3995.6963063436015
9.0,0.325,0.05,0.62500006,-4030.116934861121
9.0,0.375,0.05,0.62500006,-4069.9149643731444
9.0,0.425,0.05,0.62500006,-4114.928635050093
9.0,0.47500002,0.05,0.62500006,-4164.975970561058
9.0,0.525,0.05,0.62500006,-4219.855898794417
9.0,0.57500005,0.05,0.62500006,-4279.349490436365
9.0,0.625,0.05,0.62500006,-4343.221307830371
9.0,0.67499995,0.05,0.62500006,-4411.220855862762
9.0,0.725,0.05,0.62500006,-4483.0841259416775
9.0,0.77500004,0.05,0.62500006,-4558.535223604254
9.0,0.825,0.05,0.62500006,-4637.2880696864395
9.0,0.875,0.05,0.62500006,-4719.04816459224
9.0,0.92499995,0.05,0.62500006,-4803.514404731189
9.0,0.97499996,0.05,0.62500006,-4890.380939901436
9.0,0.025,0.05,0.67499995,-3908.3862854303334
9.0,0.075,0.05,0.67499995,-3914.263346816098
9.0,0.125,0.05,0.67499995,-3925.993181693674
9.0,0.17500001,0.05,0.67499995,-3943.527363726966
9.0,0.22500001,0.05,0.67499995,-3966.7936261236105
9.0,0.275,0.05,0.67499995,-3995.6963063436015
9.0,0.325,0.05,0.67499995,-4030.116934861121
9.0,0.375,0.05,0.67499995,-4069.9149643731444
9.0,0.425,0.05,0.67499995,-4114.928635050093
9.0,0.47500002,0.05,0.67499995,-4164.975970561058
9.0,0.525,0.05,0.67499995,-4219.855898794417
9.0,0.57500005,0.05,0.67499995,-4279.349490436365
9.0,0.625,0.05,0.67499995,-4343.221307830371
9.0,0.67499995,0.05,0.67499995,-4411.220855862762
9.0,0.725,0.05,0.67499995,-4483.0841259416775
9.0,0.77500004,0.05,0.67499995,-4558.535223604254
9.0,0.825,0.05,0.67499995,-4637.2880696864395
9.0,0.875,0.05,0.67499995,-4719.04816459224
9.0,0.92499995,0.05,0.67499995,-4803.514404731189
9.0,0.97499996,0.05,0.67499995,-4890.380939901436
9.0,0.025,0.05,0.725,-3908.3862854303334
9.0,0.075,0.05,0.725,-3914.263346816098
9.0,0.125,0.05,0.725,-3925.993181693674
9.0,0.17500001,0.05,0.725,-3943.527363726966
9.0,0.22500001,0.05,0.725,-3966.7936261236105
9.0,0.275,0.05,0.725,-3995.6963063436015
9.0,0.325,0.05,0.725,-4030.116934861121
9.0,0.375,0.05,0.725,-4069.9149643731444
9.0,0.425,0.05,0.725,-4114.928635050093
9.0,0.47500002,0.05,0.725,-4164.975970561058
9.0,0.525,0.05,0.725,-4219.855898794417
9.0,0.57500005,0.05,0.725,-4279.349490436365
9.0,0.625,0.05,0.725,-4343.221307830371
9.0,0.67499995,0.05,0.725,-4411.220855862762
9.0,0.725,0.05,0.725,-4483.0841259416775
9.0,0.77500004,0.05,0.725,-4558.535223604254
9.0,0.825,0.05,0.725,-4637.2880696864395
9.0,0.875,0.05,0.725,-4719.04816459224
9.0,0.92499995,0.05,0.725,-4803.514404731189
9.0,0.97499996,0.05,0.725,-4890.380939901436
9.0,0.025,0.05,0.77500004,-3908.3862854303334
9.0,0.075,0.05,0.77500004,-3914.263346816098
9.0,0.125,0.05,0.77500004,-3925.993181693674
9.0,0.17500001,0.05,0.77500004,-3943.527363726966
9.0,0.22500001,0.05,0.77500004,-3966.7936261236105
9.0,0.275,0.05,0.77500004,-3995.6963063436015
9.0,0.325,0.05,0.77500004,-4030.116934861121
9.0,0.375,0.05,0.77500004,-4069.9149643731444
9.0,0.425,0.05,0.77500004,-4114.928635050093
9.0,0.47500002,0.05,0.77500004,-4164.975970561058
9.0,0.525,0.05,0.77500004,-4219.855898794417
9.0,0.57500005,0.05,0.77500004,-4279.349490436365
9.0,0.625,0.05,0.77500004,-4343.221307830371
9.0,0.67499995,0.05,0.77500004,-4411.220855862762
9.0,0.725,0.05,0.77500004,-4483.0841259416775
9.0,0.77500004,0.05,0.77500004,-4558.535223604254
9.0,0.825,0.05,0.77500004,-4637.2880696864395
9.0,0.875,0.05,0.77500004,-4719.04816459224
9.0,0.92499995,0.05,0.77500004,-4803.514404731189
9.0,0.97499996,0.05,0.77500004,-4890.380939901436
9.0,0.025,0.05,0.825,-3908.3862854303334
9.0,0.075,0.05,0.825,-3914.263346816098
9.0,0.125,0.05,0.825,-3925.993181693674
9.0,0.17500001,0.05,0.825,-3943.527363726966
9.0,0.22500001,0.05,0.825,-3966.7936261236105
9.0,0.275,0.05,0.825,-3995.6963063436015
9.0,0.325,0.05,0.825,-4030.116934861121
9.0,0.375,0.05,0.825,-4069.9149643731444
9.0,0.425,0.05,0.825,-4114.928635050093
9.0,0.47500002,0.05,0.825,-4164.975970561058
9.0,0.525,0.05,0.825,-4219.855898794417
9.0,0.57500005,0.05,0.825,-4279.349490436365
9.0,0.625,0.05,0.825,-4343.221307830371
9.0,0.67499995,0.05,0.825,-4411.220855862762
9.0,0.725,0.05,0.825,-4483.0841259416775
9.0,0.77500004,0.05,0.825,-4558.535223604254
9.0,0.825,0.05,0.825,-4637.2880696864395
9.0,0.875,0.05,0.825,-4719.04816459224
9.0,0.92499995,0.05,0.825,-4803.514404731189
9.0,0.97499996,0.05,0.825,-4890.380939901436
9.0,0.025,0.05,0.87500006,-3908.3862854303334
9.0,0.075,0.05,0.87500006,-3914.263346816098
9.0,0.125,0.05,0.87500006,-3925.993181693674
9.0,0.17500001,0.05,0.87500006,-3943.527363726966
9.0,0.22500001,0.05,0.87500006,-3966.7936261236105
9.0,0.275,0.05,0.87500006,-3995.6963063436015
9.0,0.325,0.05,0.87500006,-4030.116934861121
9.0,0.375,0.05,0.87500006,-4069.9149643731444
9.0,0.425,0.05,0.87500006,-4114.928635050093
9.0,0.47500002,0.05,0.87500006,-4164.975970561058
9.0,0.525,0.05,0.87500006,-4219.855898794417
9.0,0.57500005,0.05,0.87500006,-4279.349490436365
9.0,0.625,0.05,0.87500006,-4343.221307830371
9.0,0.67499995,0.05,0.87500006,-4411.220855862762
9.0,0.725,0.05,0.87500006,-4483.0841259416775
9.0,0.77500004,0.05,0.87500006,-4558.535223604254
9.0,0.825,0.05,0.87500006,-4637.2880696864395
9.0,0.875,0.05,0.87500006,-4719.04816459224
9.0,0.92499995,0.05,0.87500006,-4803.514404731189
9.0,0.97499996,0.05,0.87500006,-4890.380939901436
9.0,0.025,0.05,0.9249999,-3908.3862854303334
9.0,0.075,0.05,0.9249999,-3914.263346816098
9.0,0.125,0.05,0.9249999,-3925.993181693674
9.0,0.17500001,0.05,0.9249999,-3943.527363726966
9.0,0.22500001,0.05,0.9249999,-3966.7936261236105
9.0,0.275,0.05,0.9249999,-3995.6963063436015
9.0,0.325,0.05,0.9249999,-4030.116934861121
9.0,0.375,0.05,0.9249999,-4069.9149643731444
9.0,0.425,0.05,0.9249999,-4114.928635050093
9.0,0.47500002,0.05,0.9249999,-4164.975970561058
9.0,0.525,0.05,0.9249999,-4219.855898794417
9.0,0.57500005,0.05,0.9249999,-4279.349490436365
9.0,0.625,0.05,0.9249999,-4343.221307830371
9.0,0.67499995,0.05,0.9249999,-4411.220855862762
9.0,0.725,0.05,0.9249999,-4483.0841259416775
9.0,0.77500004,0.05,0.9249999,-4558.535223604254
9.0,0.825,0.05,0.9249999,-4637.2880696864395
9.0,0.875,0.05,0.9249999,-4719.04816459224
9.0,0.92499995,0.05,0.9249999,-4803.514404731189
9.0,0.97499996,0.05,0.9249999,-4890.380939901436
9.0,0.025,0.05,0.975,-3908.3862854303334
9.0,0.075,0.05,0.975,-3914.263346816098
9.0,0.125,0.05,0.975,-3925.993181693674
9.0,0.17500001,0.05,0.975,-3943.527363726966
9.0,0.22500001,0.05,0.975,-3966.7936261236105
9.0,0.275,0.05,0.975,-3995.6963063436015
9.0,0.325,0.05,0.975,-4030.116934861121
9.0,0.375,0.05,0.975,-4069.9149643731444
9.0,0.425,0.05,0.975,-4114.928635050093
9.0,0.47500002,0.05,0.975,-4164.975970561058
9.0,0.525,0.05,0.975,-4219.855898794417
9.0,0.57500005,0.05,0.975,-4279.349490436365
9.0,0.625,0.05,0.975,-4343.221307830371
9.0,0.67499995,0.05,0.975,-4411.220855862762
9.0,0.725,0.05,0.975,-4483.0841259416775
9.0,0.77500004,0.05,0.975,-4558.535223604254
9.0,0.825,0.05,0.975,-4637.2880696864395
9.0,0.875,0.05,0.975,-4719.04816459224
9.0,0.92499995,0.05,0.975,-4803.514404731189
9.0,0.97499996,0.05,0.975,-4890.380939901436
